day,year,mo,da,collision_date,NUM_COLLISIONS,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
6,2014,01,18,2014-01-18,448,38.8,35.8,1009.2,8.7,7.9,19.0,28.0,44.1,28.0,0.0,999.9,0,1,0,0,0,0
3,2017,01,18,2017-01-18,549,41.6,38.5,1015.9,4.5,13.8,19.0,24.1,44.1,36.0,0.26,999.9,0,1,0,0,0,0
4,2014,01,23,2014-01-23,612,16.5,5.1,1014.4,9.7,11.1,19.0,24.1,28.9,9.0,0.0,999.9,0,0,1,0,0,0
7,2017,01,15,2017-01-15,490,33.6,24.8,1025.3,9.0,10.8,19.0,22.9,36.0,25.0,0.01,999.9,0,0,1,0,0,0
4,2017,01,12,2017-01-12,646,47.8,45.5,1021.7,5.4,12.6,19.0,24.1,53.1,42.1,0.42,999.9,0,1,0,0,0,0
2,2018,01,16,2018-01-16,617,32.3,28.9,1032.0,8.2,8.8,19.0,26.0,37.9,28.0,0.0,999.9,0,0,1,0,0,0
4,2019,01,03,2019-01-03,504,39.4,32.9,1015.6,9.5,9.2,19.0,24.1,46.9,28.0,0.0,999.9,0,1,0,0,0,0
4,2019,01,10,2019-01-10,580,34.9,21.2,998.6,9.7,14.7,19.0,32.1,46.9,32.0,0.01,999.9,0,0,1,0,0,0
2,2017,01,10,2017-01-10,597,35.6,26.3,1037.4,10.0,13.6,20.0,999.9,42.1,15.1,0.0,999.9,0,0,0,0,0,0
1,2013,01,21,2013-01-21,355,31.2,16.0,1015.5,9.2,10.1,20.0,26.0,45.0,27.0,0.0,999.9,0,0,1,0,0,0
6,2013,01,05,2013-01-05,389,37.3,24.5,1017.3,10.0,13.2,20.0,28.0,42.1,30.9,0.0,999.9,0,0,0,0,0,0
2,2018,01,02,2018-01-02,654,14.7,2.0,1024.9,10.0,12.9,20.0,31.1,18.0,5.0,0.0,999.9,0,0,0,0,0,0
4,2016,01,14,2016-01-14,597,28.9,14.7,1013.1,8.1,11.4,20.0,27.0,37.9,27.0,0.01,999.9,0,0,1,0,0,0
5,2016,01,08,2016-01-08,602,41.3,33.1,1022.3,9.9,11.8,20.0,28.0,48.0,30.9,0.0,999.9,0,0,0,0,0,0
1,2014,01,06,2014-01-06,518,46.3,45.1,1007.0,2.5,14.8,20.0,26.0,52.0,41.0,0.04,999.9,1,1,0,0,0,0
4,2016,01,21,2016-01-21,666,30.9,10.8,1015.8,10.0,14.5,20.0,27.0,37.0,25.0,0.0,999.9,0,0,0,0,0,0
2,2015,01,20,2015-01-20,500,35.7,23.4,1009.5,10.0,13.1,20.0,26.0,44.1,33.1,0.03,999.9,0,0,0,0,0,0
2,2013,01,22,2013-01-22,544,26.3,18.1,1011.1,6.5,10.8,20.0,26.0,32.0,19.9,0.14,999.9,1,0,1,0,0,0
3,2018,01,24,2018-01-24,615,41.1,36.1,1008.5,8.8,13.9,20.0,28.9,51.1,34.0,0.68,999.9,1,1,0,0,1,0
1,2018,01,15,2018-01-15,523,31.6,24.5,1034.9,9.1,15.4,20.0,25.1,37.9,25.0,0.0,999.9,0,0,1,0,0,0
7,2019,01,06,2019-01-06,376,39.7,34.0,1007.1,9.6,13.1,20.0,28.9,46.9,34.0,0.86,999.9,0,1,0,0,0,0
7,2013,01,20,2013-01-20,393,46.3,41.2,1010.0,7.0,14.9,20.0,26.0,50.0,43.0,0.0,999.9,0,0,0,0,0,0
4,2013,01,10,2013-01-10,555,43.5,30.4,1024.0,9.9,14.7,21.0,32.1,48.0,36.0,0.0,999.9,0,0,0,0,0,0
6,2015,01,17,2015-01-17,495,20.2,1.9,1023.6,10.0,13.3,21.0,31.1,39.9,15.1,0.0,999.9,0,0,0,0,0,0
4,2015,01,08,2015-01-08,573,13.1,-2.4,1022.7,9.9,14.8,21.0,29.9,27.0,6.1,0.0,999.9,0,0,1,0,0,0
5,2018,01,26,2018-01-26,677,25.3,7.0,1035.0,10.0,14.4,21.0,31.1,32.0,21.0,0.0,999.9,0,0,0,0,0,0
3,2013,01,16,2013-01-16,578,41.6,40.0,1018.3,7.0,8.8,21.0,27.0,45.0,39.2,0.35,999.9,0,1,0,0,0,0
5,2017,01,13,2017-01-13,604,46.8,37.5,1022.8,7.2,12.6,21.0,25.1,50.0,37.9,0.39,999.9,0,0,0,0,0,0
3,2014,01,01,2014-01-01,399,28.2,10.4,1025.6,10.0,11.3,21.0,28.9,32.0,25.0,0.0,999.9,0,0,0,0,0,0
3,2017,01,04,2017-01-04,590,46.5,43.7,996.4,6.2,13.6,21.0,28.0,53.1,42.1,0.87,999.9,1,1,0,0,0,0
1,2019,01,21,2019-01-21,412,13.7,6.3,1003.4,7.0,17.0,21.0,33.0,28.9,6.1,1.5,999.9,0,1,1,0,0,0
2,2015,01,06,2015-01-06,777,20.8,5.2,1025.2,8.8,10.3,21.0,31.1,28.0,19.0,0.0,999.9,0,0,1,0,0,0
3,2013,01,23,2013-01-23,545,16.2,-1.1,1018.6,10.0,15.6,21.0,28.9,21.9,12.9,0.01,999.9,0,0,0,0,0,0
6,2014,01,04,2014-01-04,418,18.8,10.9,1030.5,9.3,12.1,21.0,26.0,35.1,8.1,0.01,999.9,0,0,1,0,0,0
2,2013,01,01,2013-01-01,381,38.0,25.6,1008.8,10.0,15.0,21.0,28.0,41.0,33.1,0.0,999.9,0,0,0,0,0,0
6,2019,01,05,2019-01-05,455,43.8,42.4,1005.8,5.0,11.8,21.0,31.1,46.9,30.9,0.25,999.9,0,1,0,0,1,0
2,2018,01,09,2018-01-09,684,38.3,32.3,1016.8,9.3,14.6,21.0,28.0,43.0,30.9,0.01,999.9,0,1,0,0,0,0
2,2017,01,03,2017-01-03,659,44.3,40.7,1020.7,5.4,15.2,21.0,31.1,48.9,42.1,0.11,999.9,0,1,0,0,0,0
5,2013,01,25,2013-01-25,674,19.0,3.3,1023.1,10.0,13.6,21.0,32.1,26.1,14.0,0.0,999.9,0,0,0,0,0,0
1,2019,01,14,2019-01-14,703,32.8,22.5,1021.6,10.0,15.3,21.0,26.0,35.1,19.9,0.0,999.9,0,0,0,0,0,0
1,2019,01,07,2019-01-07,584,27.4,11.7,1024.8,10.0,17.4,22.0,31.1,45.0,21.9,0.0,999.9,0,0,0,0,0,0
3,2019,01,09,2019-01-09,514,44.4,39.6,997.6,5.6,13.4,22.0,34.0,46.9,28.9,0.12,999.9,1,1,0,0,0,0
5,2013,01,04,2013-01-04,505,32.2,21.1,1015.2,10.0,11.3,22.0,29.9,41.0,24.1,0.0,999.9,0,0,0,0,0,0
7,2015,01,25,2015-01-25,406,36.5,26.7,1000.4,9.4,16.0,22.0,32.1,45.0,33.1,0.9,999.9,0,0,1,0,0,0
2,2014,01,21,2014-01-21,1161,29.2,17.5,1012.1,8.5,12.6,22.0,28.9,46.9,23.0,0.0,999.9,1,0,1,0,0,0
5,2016,01,22,2016-01-22,702,28.0,11.8,1020.4,10.0,13.1,22.0,29.9,35.1,21.9,0.0,999.9,0,0,0,0,0,0
7,2013,01,27,2013-01-27,429,21.7,4.7,1025.6,10.0,16.3,22.9,35.0,28.9,17.1,0.0,999.9,0,0,0,0,0,0
6,2021,01,02,2021-01-02,220,47.4,42.5,1012.7,7.4,15.4,22.9,34.0,53.1,33.1,0.56,999.9,1,1,0,0,0,0
7,2016,01,03,2016-01-03,432,44.4,29.4,1010.4,10.0,15.5,22.9,33.0,52.0,34.0,0.0,999.9,0,0,0,0,0,0
4,2013,01,24,2013-01-24,554,14.3,-1.9,1018.7,10.0,15.5,22.9,29.9,19.9,10.0,0.0,999.9,0,0,0,0,0,0
7,2014,01,26,2014-01-26,465,26.8,15.4,1004.7,9.4,17.8,22.9,29.9,41.0,21.0,0.03,999.9,0,1,1,0,0,0
3,2022,01,05,2022-01-05,306,45.9,38.5,1020.0,9.7,17,22.9,32.1,53.1,25.0,0.0,999.9,0,0,0,0,0,0
6,2014,01,11,2014-01-11,465,44.8,43.0,1019.0,4.4,13.4,22.9,32.1,51.8,37.9,0.0,999.9,1,1,0,0,0,0
7,2015,01,04,2015-01-04,381,48.6,46.9,1015.4,1.9,15.5,22.9,28.9,54.0,30.0,0.21,999.9,1,1,0,0,0,0
4,2017,01,05,2017-01-05,552,36.4,19.7,1007.8,10.0,15.4,22.9,33.0,48.0,32.0,0.0,999.9,0,0,0,0,0,0
2,2015,01,13,2015-01-13,613,32.6,25.6,1028.5,8.4,16.3,22.9,28.9,52.0,26.1,0.82,999.9,0,1,1,0,0,0
6,2021,01,16,2021-01-16,265,45.4,42.1,1007.5,7.3,14.6,24.1,32.1,53.1,34.0,0.08,999.9,1,0,0,0,0,10000
4,2015,01,01,2015-01-01,395,31.8,15.1,1018.6,9.9,13.6,24.1,33.0,39.9,21.9,0.0,999.9,0,0,1,0,0,0
2,2022,01,11,2022-01-11,255,22.2,5.0,1024.4,10.0,16.4,24.1,35.9,28.9,16.0,0.02,999.9,0,0,0,0,0,0
5,2013,01,18,2013-01-18,561,28.1,16.6,1023.2,7.5,15.0,24.1,32.1,39.9,15.1,0.01,999.9,1,1,1,0,0,0
1,2014,01,20,2014-01-20,360,41.0,27.9,1003.2,10.0,16.8,24.1,35.0,46.9,34.0,0.0,999.9,0,0,0,0,0,0
3,2017,01,25,2017-01-25,576,41.1,35.1,995.2,8.5,17.4,24.1,33.0,55.0,37.9,0.4,999.9,0,1,0,0,0,0
1,2016,01,11,2016-01-11,680,43.2,30.5,1005.5,8.4,17.5,24.1,31.1,57.9,35.1,2.17,999.9,1,1,0,0,0,0
1,2016,01,04,2016-01-04,601,38.2,27.4,1011.5,10.0,13.5,24.1,31.1,52.0,34.0,0.0,999.9,0,0,0,0,0,0
3,2020,01,08,2020-01-08,454,37.2,31.1,1009.8,8.4,14.1,24.1,35.0,43.0,33.1,0.49,999.9,1,1,0,0,0,11000
6,2013,01,19,2013-01-19,484,35.9,26.6,1026.4,9.2,15.3,24.1,32.1,46.9,16.0,0.0,999.9,0,0,0,0,0,0
1,2015,01,26,2015-01-26,484,31.2,20.9,1015.7,6.7,12.7,24.1,31.1,43.0,26.1,0.0,999.9,0,0,1,0,0,0
6,2018,01,20,2018-01-20,530,38.1,32.5,1010.9,10.0,14.3,25.1,34.0,46.9,24.1,0.0,999.9,0,0,0,0,0,0
5,2015,01,16,2015-01-16,563,34.5,23.4,1008.6,10.0,14.9,25.1,34.0,39.9,28.9,0.02,999.9,0,0,0,0,0,0
7,2015,01,18,2015-01-18,961,40.0,32.8,1021.4,9.2,13.4,25.1,31.1,50.0,14.0,0.0,999.9,0,0,0,0,0,0
3,2022,01,12,2022-01-12,248,30.0,18.8,1025.9,9.4,13.9,25.1,29.9,45.0,10.9,0.0,999.9,1,0,0,0,1000,1000
1,2022,01,03,2022-01-03,205,39.7,32.8,1015.6,8.1,15.9,25.1,31.1,55.0,33.1,0.29,999.9,1,1,1,0,0,0
7,2021,01,24,2021-01-24,212,24.7,7.5,1012.9,10.0,19.8,25.1,35.0,35.1,19.9,0.0,999.9,0,0,0,0,0,0
7,2022,01,09,2022-01-09,232,41.5,32.3,1027.7,9.6,15.6,25.1,34.0,52.0,18.0,0.0,999.9,0,0,0,0,0,0
4,2014,01,02,2014-01-02,603,31.1,22.4,1020.8,5.8,10.9,25.1,34.0,35.6,26.1,0.0,999.9,0,1,1,0,0,0
1,2015,01,19,2015-01-19,496,41.7,36.0,1005.0,8.2,13.5,25.1,46.0,50.0,30.9,0.26,999.9,0,1,0,0,0,0
6,2015,01,24,2015-01-24,428,38.5,34.8,1003.3,6.7,12.4,25.1,33.0,45.0,27.0,0.23,999.9,0,1,1,0,0,0
6,2017,01,28,2017-01-28,501,38.7,23.1,1000.8,10.0,18.3,25.1,33.0,45.0,36.0,0.0,999.9,0,0,0,0,0,0
7,2022,01,30,2022-01-30,223,20.8,9.5,1008.0,8.7,16.5,25.1,39.0,26.1,17.1,0.41,999.9,1,0,0,0,1000,1000
1,2018,01,08,2018-01-08,720,35.0,28.0,1023.6,9.9,18.3,26.0,33.0,42.1,21.9,0.0,999.9,0,0,0,0,0,0
1,2017,01,23,2017-01-23,667,40.9,34.4,1011.4,8.8,18.6,26.0,38.1,44.1,37.4,0.0,999.9,0,0,0,0,0,0
5,2019,01,25,2019-01-25,666,37.0,28.5,1010.5,8.9,14.0,26.0,35.0,52.0,30.0,0.28,999.9,0,0,0,0,0,0
3,2015,01,07,2015-01-07,538,22.6,10.2,1011.8,9.4,12.1,26.0,35.9,27.0,17.1,0.0,999.9,0,0,1,0,0,0
1,2018,01,29,2018-01-29,531,40.3,37.7,1021.4,6.9,12.1,26.0,34.0,46.0,37.0,0.2,999.9,1,1,0,0,0,0
2,2018,01,23,2018-01-23,531,45.3,45.3,1012.9,4.4,16.2,26.0,35.9,51.1,27.0,0.0,999.9,1,1,0,0,0,0
7,2019,01,20,2019-01-20,411,43.2,42.4,1012.4,2.8,17.0,27.0,36.9,52.0,28.0,0.61,999.9,1,1,0,0,1,0
3,2016,01,20,2016-01-20,623,29.4,11.2,1014.4,10.0,18.9,27.0,36.9,37.0,21.9,0.0,999.9,0,0,0,0,0,0
6,2014,01,25,2014-01-25,475,32.0,23.0,1011.2,8.5,17.0,27.0,35.9,41.0,10.9,0.0,999.9,0,0,1,0,0,0
6,2015,01,31,2015-01-31,526,24.5,12.9,1006.9,7.8,20.3,27.0,36.9,34.0,17.1,0.06,999.9,0,0,1,0,0,0
1,2016,01,18,2016-01-18,481,34.4,24.9,1002.2,8.8,15.3,27.0,35.0,44.1,26.1,0.45,999.9,0,1,1,0,0,0
3,2017,01,11,2017-01-11,629,45.0,40.9,1027.3,6.5,15.1,27.0,34.0,50.0,28.9,0.33,999.9,0,1,0,0,0,0
2,2019,01,22,2019-01-22,627,15.8,-2.3,1026.7,10.0,17.6,27.0,36.9,28.0,6.1,0.0,999.9,0,0,0,0,0,0
2,2016,01,19,2016-01-19,662,25.5,4.8,1007.1,10.0,21.7,27.0,38.1,37.9,21.9,0.02,999.9,0,0,0,0,0,0
3,2019,01,30,2019-01-30,630,36.8,29.5,1009.8,8.8,15.1,28.0,41.0,42.1,30.0,0.39,999.9,0,1,1,0,0,0
4,2013,01,31,2013-01-31,592,46.5,40.3,995.5,5.9,23.1,28.0,39.0,54.0,39.0,0.02,999.9,1,1,0,0,0,0
7,2014,01,19,2014-01-19,380,36.1,29.0,1005.7,10.0,16.5,28.0,38.1,43.0,32.0,0.04,999.9,0,0,1,0,0,0
6,2018,01,06,2018-01-06,599,13.2,-0.2,1013.5,10.0,22.4,28.0,39.0,27.0,10.9,0.0,999.9,0,0,0,0,0,0
5,2018,01,05,2018-01-05,700,23.0,13.8,995.7,9.5,23.4,28.0,39.0,42.1,15.1,2.14,999.9,0,0,1,0,0,0
4,2020,01,16,2020-01-16,547,40.4,34.3,1010.7,6.6,11,28.9,44.1,48.9,30.2,0.01,999.9,1,1,0,0,0,0
7,2021,01,17,2021-01-17,210,40.8,31.0,997.2,9.7,20,28.9,38.1,53.1,37.9,0.62,999.9,0,0,0,0,0,0
5,2020,01,17,2020-01-17,566,27.1,10.8,1023.8,10.0,24,28.9,40.0,50.0,21.9,0.04,999.9,0,0,0,0,0,0
5,2017,01,27,2017-01-27,583,42.1,29.8,997.8,9.9,20.3,28.9,35.9,45.0,39.9,0.1,999.9,0,0,0,0,0,0
4,2019,01,31,2019-01-31,601,15.7,1.9,1022.5,9.5,16.4,28.9,41.0,42.1,8.1,0.0,999.9,0,0,1,0,0,0
2,2014,01,07,2014-01-07,491,23.9,10.4,1009.6,9.4,17.6,28.9,41.0,52.0,15.1,0.12,999.9,0,1,1,0,0,0
7,2014,01,12,2014-01-12,388,45.1,38.4,1003.8,5.5,14.7,28.9,36.9,53.1,39.0,1.6,999.9,1,1,0,0,0,0
2,2016,01,05,2016-01-05,640,27.7,18.1,1028.5,7.9,20.3,28.9,39.0,43.0,24.1,0.0,999.9,0,0,1,0,0,0
1,2015,01,05,2015-01-05,498,44.0,32.1,1012.9,7.6,16.3,28.9,39.0,55.0,28.9,0.27,999.9,0,1,0,0,1,0
2,2017,01,24,2017-01-24,564,48.9,46.9,992.3,2.3,17.2,28.9,41.0,55.0,37.9,0.85,999.9,1,1,0,0,0,0
3,2015,01,28,2015-01-28,458,21.6,14.7,1009.6,6.6,16.6,29.9,44.1,26.1,19.0,0.23,999.9,0,0,1,0,0,0
2,2019,01,01,2019-01-01,430,47.4,41.6,1009.2,5.4,18.3,29.9,41.0,54.0,39.9,0.84,999.9,1,1,0,0,0,0
4,2019,01,24,2019-01-24,592,46.5,44.7,1012.6,5.2,19.2,31.1,42.0,52.0,42.8,0.0,999.9,0,1,0,0,0,0
6,2016,01,16,2016-01-16,563,45.7,42.5,999.0,7.3,15.7,32.1,42.0,51.1,39.9,1.3,999.9,0,1,0,0,0,0
3,2016,01,13,2016-01-13,605,32.9,18.2,1005.8,9.6,18.0,32.1,42.0,43.0,19.9,0.13,999.9,0,1,1,0,0,0
6,2017,01,07,2017-01-07,896,31.3,24.9,1022.0,5.7,13.4,32.1,41.0,35.1,28.9,0.11,999.9,1,0,1,0,0,0
6,2016,01,23,2016-01-23,402,34.6,25.4,1014.3,6.1,17.5,32.1,52.1,37.9,21.9,0.0,999.9,1,0,1,0,0,0
2,2018,01,30,2018-01-30,579,31.9,30.5,1010.7,4.3,23.4,32.1,40.0,42.1,26.1,0.53,999.9,1,1,1,0,0,0
6,2018,01,13,2018-01-13,603,45.4,43.2,1007.7,3.0,19.2,33.0,45.1,52.0,33.1,0.41,999.9,1,1,0,0,0,0
7,2016,01,10,2016-01-10,462,51.3,49.0,1012.0,4.9,16.2,34.0,41.0,57.9,44.1,0.0,999.9,1,1,0,0,0,0
7,2017,01,08,2017-01-08,406,24.1,15.9,1021.1,6.1,19.5,34.0,42.9,33.1,19.0,0.37,999.9,1,0,1,0,0,0
1,2022,01,17,2022-01-17,201,45.7,38.4,1003.8,6.5,22.7,35.9,48.0,54.0,36.0,0.41,999.9,1,0,0,0,0,10000
3,2014,01,22,2014-01-22,498,25.0,20.3,1001.1,1.9,25.7,35.9,46.0,36.0,18.0,0.01,999.9,1,0,1,0,0,0
5,2014,01,03,2014-01-03,423,24.2,20.2,1007.0,0.8,26.9,35.9,47.0,30.9,15.8,0.15,999.9,1,0,1,0,0,0
7,2016,01,24,2016-01-24,517,34.5,27.9,1005.7,6.3,25.6,36.9,49.0,37.9,33.1,0.37,999.9,0,0,1,0,0,0
5,2015,01,09,2015-01-09,751,35.2,22.5,1018.1,9.5,21.0,38.1,49.0,46.0,26.1,0.0,999.9,0,0,1,0,0,0
4,2018,01,04,2018-01-04,464,37.1,35.9,1002.4,5.9,21.0,40.0,51.1,42.8,27.0,0.07,999.9,0,1,1,0,0,0
2,2015,01,27,2015-01-27,188,30.2,27.9,993.7,0.6,39.3,48.0,62.9,33.8,21.0,0.4,999.9,1,0,1,0,0,0
2,2021,02,09,2021-02-09,229,26.1,21.2,1026.9,8.8,5.5,12,999.9,34.0,16.0,0.0,999.9,1,1,1,0,0,0
5,2022,02,11,2022-02-11,319,44.3,35.6,1016.0,10.0,8,12,999.9,51.1,35.1,0.0,999.9,0,0,0,0,0,0
7,2020,02,02,2020-02-02,391,38.5,33.0,1000.4,9.3,7.9,12,999.9,42.1,35.6,0.0,999.9,1,0,0,0,0,10000
6,2020,02,01,2020-02-01,409,39.7,35.2,1015.9,9.9,7.2,12,999.9,44.1,37.0,0.04,999.9,1,0,0,0,0,10000
3,2020,02,26,2020-02-26,449,44.5,42.8,1013.9,4.7,7,12,999.9,48.0,42.1,0.08,999.9,1,1,0,0,0,0
1,2021,02,15,2021-02-15,208,37.0,36.1,1021.9,8.3,8.9,12,999.9,39.0,30.9,0.0,999.9,1,0,0,0,0,10000
7,2020,02,23,2020-02-23,392,39.9,33.7,1021.4,9.8,9.1,12,999.9,48.0,30.0,0.0,999.9,0,0,0,0,0,0
4,2021,02,04,2021-02-04,277,33.3,27.6,1004.5,9.9,8.4,13,999.9,37.9,30.2,0.0,999.9,1,0,0,0,1000,1000
6,2021,02,13,2021-02-13,210,27.6,18.2,1025.9,10.0,7.8,13,17.1,32.0,24.1,0.0,999.9,0,0,0,0,0,0
2,2022,02,01,2022-02-01,274,33.8,23.3,1032.3,10.0,9.2,13,17.1,39.2,25.0,0.0,999.9,0,0,0,0,0,0
7,2021,02,14,2021-02-14,184,34.0,31.6,1022.2,9.0,10.1,13,999.9,37.9,25.0,0.03,999.9,1,0,0,0,0,10000
7,2020,02,09,2020-02-09,373,33.1,21.6,1032.4,10.0,7.6,13,999.9,39.9,23.0,0.0,999.9,0,0,0,0,0,0
1,2022,02,07,2022-02-07,276,41.9,34.4,1029.3,10.0,10.2,14,999.9,50.0,23.0,0.0,999.9,1,0,0,0,0,10000
2,2020,02,04,2020-02-04,464,42.2,39.4,1010.2,9.2,7.6,14,999.9,48.0,32.0,0.0,999.9,1,0,0,0,0,0
1,2020,02,17,2020-02-17,339,38.5,29.4,1021.6,10.0,7.2,14,999.9,48.0,30.9,0.0,999.9,0,0,0,0,0,0
5,2021,02,26,2021-02-26,301,34.7,16.7,1027.6,10.0,8.9,15,20.0,48.0,28.0,0.0,999.9,0,0,0,0,0,0
1,2020,02,03,2020-02-03,559,38.8,32.1,1005.6,9.9,8.1,15,22.0,45.0,32.0,0.0,999.9,0,0,0,0,0,0
3,2021,02,17,2021-02-17,239,32.6,21.3,1019.0,10.0,13.4,19,27.0,50.0,25.0,0.17,999.9,0,0,0,0,0,0
1,2021,02,22,2021-02-22,245,32.4,25.3,1025.7,9.1,9.8,19,24.1,43.0,19.9,0.0,999.9,1,0,0,0,0,10000
7,2020,02,16,2020-02-16,387,37.9,29.8,1023.3,10.0,13.4,19,27.0,43.0,19.0,0.0,999.9,0,0,0,0,0,0
6,2020,02,29,2020-02-29,456,34.1,16.6,1009.1,10.0,8.9,19,22.9,39.9,24.1,0.0,999.9,0,0,0,0,0,0
6,2021,02,27,2021-02-27,223,39.1,33.4,1028.4,7.8,13.3,20,21.0,46.9,28.0,0.0,999.9,1,0,0,0,0,10000
6,2021,02,20,2021-02-20,257,31.5,28.4,1014.4,7.7,13.8,20,26.0,34.0,28.9,0.51,999.9,1,1,0,0,0,11000
2,2020,02,18,2020-02-18,428,37.2,30.1,1028.3,9.2,12.1,20,28.9,48.0,28.0,0.0,999.9,1,0,0,0,0,10000
6,2022,02,05,2022-02-05,294,32.0,25.0,1016.5,7.6,16.5,20,27.0,53.1,26.1,1.17,999.9,1,1,0,0,0,11000
2,2021,02,16,2021-02-16,213,42.7,42.7,1008.7,1.4,14.7,20,26.0,50.0,35.1,0.02,999.9,1,1,0,0,0,0
6,2021,02,06,2021-02-06,275,38.9,31.7,1012.1,9.9,13.8,20,28.0,44.1,30.9,0.0,999.9,0,0,0,0,0,0
1,2020,02,10,2020-02-10,572,43.5,37.7,1025.2,9.1,14.1,20,27.0,46.9,39.0,0.01,999.9,1,0,0,0,0,10000
6,2020,02,22,2020-02-22,407,34.9,20.3,1023.6,10.0,12.5,20,26.0,43.0,19.9,0.0,999.9,0,0,0,0,0,0
3,2022,02,16,2022-02-16,278,30.5,18.0,1040.5,10.0,9.9,20,26.0,44.1,15.1,0.0,999.9,0,0,0,0,0,0
5,2021,02,12,2021-02-12,290,22.5,10.9,1024.5,10.0,12.5,20,24.1,28.0,18.0,0.0,999.9,0,0,0,0,0,0
3,2022,02,09,2022-02-09,272,36.3,24.3,1015.7,10.0,13,21,28.0,51.1,32.0,0.01,999.9,0,0,0,0,0,0
1,2022,02,14,2022-02-14,303,29.7,22.4,1015.3,5.4,16.2,21,29.9,43.0,21.9,0.1,999.9,1,1,0,0,0,11000
4,2022,02,17,2022-02-17,266,48.9,44.9,1026.9,7.5,16.9,21,28.9,53.1,44.1,0.0,999.9,0,0,0,0,0,0
7,2021,02,21,2021-02-21,208,26.8,16.8,1025.8,10.0,14.7,21,27.0,30.9,23.0,0.0,999.9,0,0,0,0,0,0
4,2021,02,25,2021-02-25,269,42.9,31.8,1011.3,9.8,14.5,21,26.0,48.0,36.0,0.0,999.9,0,0,0,0,0,0
2,2021,02,23,2021-02-23,240,38.5,35.3,1003.6,8.6,14,21,26.0,44.1,21.0,0.81,999.9,1,0,0,0,0,10000
6,2022,02,26,2022-02-26,247,30.5,23.3,1025.6,9.4,12.7,21,28.0,44.1,27.0,0.55,999.9,1,0,0,0,1000,1000
3,2022,02,23,2022-02-23,254,49.5,47.0,1014.6,4.9,16.6,22,29.9,52.0,39.0,0.3,999.9,1,0,0,0,0,10000
5,2020,02,28,2020-02-28,530,36.4,17.4,1007.4,10.0,21.5,27,40.0,51.1,32.0,0.21,999.9,0,0,0,0,0,0
7,2022,02,20,2022-02-20,245,27.9,9.1,1025.0,10.0,16.5,27,41.0,44.1,21.9,0.0,999.9,0,0,0,0,0,0
6,2022,02,19,2022-02-19,237,34.1,21.3,1015.0,9.4,12.2,27,34.0,57.0,23.0,0.19,999.9,1,0,0,0,1000,1000
1,2021,02,01,2021-02-01,239,33.7,29.5,1018.0,6.8,15.3,27,36.9,41.0,16.0,0.0,999.9,1,1,0,0,0,11000
2,2021,02,02,2021-02-02,238,41.8,41.6,993.5,3.4,18.4,28,40.0,43.0,30.0,1.09,999.9,1,1,0,0,0,0
4,2020,02,27,2020-02-27,581,44.6,39.4,1000.5,4.8,18.5,28,41.0,51.1,39.0,0.43,999.9,1,1,0,0,0,0
5,2020,02,07,2020-02-07,604,46.3,43.6,989.1,5.0,16.4,39,51.1,55.9,37.9,0.88,999.9,1,1,0,0,0,0
6,2014,02,01,2014-02-01,507,35.6,25.1,1024.8,10.0,4.8,8.0,999.9,41.0,30.9,0.0,999.9,0,0,0,0,0,0
6,2019,02,23,2019-02-23,439,34.8,27.7,1030.2,10.0,4.9,8.9,999.9,43.0,30.0,0.0,999.9,0,0,0,0,0,0
4,2021,02,11,2021-02-11,299,26.2,18.5,1023.6,8.7,5.6,8.9,999.9,28.9,21.9,0.0,999.9,1,0,0,0,1000,1000
3,2016,02,10,2016-02-10,537,33.5,28.0,1002.2,9.1,4.2,8.9,999.9,37.9,28.0,0.0,999.9,0,1,1,0,0,0
2,2020,02,25,2020-02-25,527,44.0,41.8,1014.5,5.6,5.4,8.9,999.9,50.0,28.9,0.05,999.9,1,1,0,0,0,0
4,2021,02,18,2021-02-18,256,29.2,19.5,1031.1,7.5,6.1,9.9,999.9,37.0,23.0,0.0,999.9,1,1,1,0,0,0
2,2020,02,11,2020-02-11,458,44.1,42.8,1017.5,3.1,6,9.9,999.9,48.9,41.0,0.31,999.9,1,1,0,0,0,0
1,2019,02,04,2019-02-04,651,39.7,36.7,1019.4,7.5,7.3,9.9,999.9,48.9,28.0,0.0,999.9,0,0,0,0,0,0
7,2014,02,09,2014-02-09,450,30.3,18.2,1018.7,10.0,4.9,9.9,999.9,37.0,21.9,0.0,999.9,0,0,0,0,0,0
7,2015,02,08,2015-02-08,394,34.5,29.9,1015.9,7.6,6.0,9.9,999.9,37.9,21.9,0.0,999.9,0,0,1,0,0,0
2,2019,02,05,2019-02-05,570,43.0,42.1,1014.2,3.0,4.8,9.9,999.9,50.0,34.0,0.0,999.9,1,0,0,0,0,0
5,2013,02,15,2013-02-15,604,38.6,33.2,1017.0,9.8,6.0,11.1,999.9,46.9,28.0,0.0,999.9,0,0,0,0,0,0
2,2018,02,06,2018-02-06,545,30.0,20.2,1026.9,10.0,4.8,11.1,999.9,46.9,19.9,0.12,999.9,0,0,0,0,0,0
3,2022,02,02,2022-02-02,268,41.5,36.7,1032.3,7.7,6.8,11.1,999.9,46.9,25.0,0.0,999.9,1,0,0,0,0,10000
