"","day","year","mo","da","collision_date","NUM_COLLISIONS","temp","dewp","slp","visib","wdsp","mxpsd","gust","max","min","prcp","sndp","fog","rain_drizzle","snow_ice_pellets","hail","thunder","tornado_funnel_cloud"
"2665",6,2012,9,1,"2012-09-01",515,81.6,61.3,1014.6,9.9,4.7,16.9,22.9,90,62.6,0,999.9,0,0,0,0,0,0
"2666",7,2012,9,9,"2012-09-09",464,68.4,57.3,1009.6,9.5,3,16.9,21,75.9,60.8,0.04,999.9,0,1,0,0,0,0
"2667",6,2015,9,12,"2015-09-12",554,67.7,59.2,1011,9.9,8.8,17.1,22.9,73,61,0,999.9,0,0,0,0,0,0
"2668",6,2015,9,5,"2015-09-05",541,66.8,55.9,1024.6,10,9.3,17.1,18.1,73,54,0,999.9,0,0,0,0,0,0
"2669",7,2014,9,14,"2014-09-14",528,62.2,54.3,1020.7,10,9.6,17.1,24.1,68,52,0.04,999.9,0,1,0,0,0,0
"2670",2,2016,9,27,"2016-09-27",659,65.4,59.8,1015.4,7.1,11,17.1,24.1,66.9,60.1,0.01,999.9,0,1,0,0,0,0
"2671",4,2013,9,5,"2013-09-05",493,67.4,62.1,1013.8,10,10.4,17.1,22,75.9,61,0,999.9,0,0,0,0,0,0
"2672",6,2013,9,7,"2013-09-07",585,63.6,50.4,1017.9,10,10.2,17.1,22,71.1,52,0,999.9,0,0,0,0,0,0
"2673",5,2017,9,29,"2017-09-29",757,59.6,48.5,1013.9,10,10.6,17.1,25.1,72,53.1,0.2,999.9,0,0,0,0,0,0
"2674",6,2021,9,18,"2021-09-18",319,71.5,66.5,1016,9.9,11.5,17.1,21,77,68,0.08,999.9,0,0,0,0,0,0
"2675",1,2017,9,4,"2017-09-04",532,65.4,62.2,1012.4,9.6,13.4,17.1,24.1,70,53.1,0.16,999.9,0,0,0,0,0,0
"2676",7,2021,9,26,"2021-09-26",313,70,64.1,1009,8.3,10,17.1,25.1,77,66.9,0.39,999.9,1,1,0,0,0,0
"2677",2,2015,9,8,"2015-09-08",795,76.4,69.6,1015.8,9.1,13.5,17.1,22.9,81,70,0,999.9,0,0,0,0,0,0
"2678",1,2021,9,27,"2021-09-27",325,68.2,57,1013.3,10,10.3,17.1,999.9,75,61,0.01,999.9,0,0,0,0,0,0
"2680",2,2019,9,24,"2019-09-24",628,68.6,64.4,1006.9,7.8,11.1,17.1,26,73,64.9,0.92,999.9,0,1,0,0,0,0
"2681",3,2014,9,10,"2014-09-10",618,66.2,61.2,1019.1,10,11.3,17.1,22,73,60.1,0,999.9,0,0,0,0,0,0
"2682",7,2016,9,25,"2016-09-25",572,57.6,39.4,1018.8,10,10.8,17.1,24.1,66,48,0,999.9,0,0,0,0,0,0
"2683",4,2013,9,26,"2013-09-26",516,56.8,46.4,1015.6,10,8,17.1,20,64,44.1,0,999.9,0,0,0,0,0,0
"2684",3,2016,9,14,"2016-09-14",779,68.4,61.8,1018.3,10,12.4,17.1,22.9,73.9,57.9,0,999.9,0,0,0,0,0,0
"2685",2,2013,9,10,"2013-09-10",629,65.5,57.5,1022,10,10.1,18.1,22.9,72,50,0,999.9,0,0,0,0,0,0
"2686",3,2020,9,23,"2020-09-23",356,64.1,48.2,1006.9,10,14.5,18.1,26,71.1,54,0,999.9,0,0,0,0,0,0
"2687",5,2014,9,12,"2014-09-12",730,67.1,58.8,1016.6,9.7,11.4,18.1,22,73,54,0,999.9,0,0,0,0,0,0
"2688",3,2017,9,6,"2017-09-06",608,69.6,68.6,1013.2,6,13.6,18.1,28.9,75,64.9,0,999.9,0,1,0,0,1,0
"2689",6,2016,9,24,"2016-09-24",612,60.7,49.5,1017.5,10,12.7,18.1,24.1,75.9,50,0.07,999.9,0,1,0,0,0,0
"2690",2,2012,9,11,"2012-09-11",521,62.8,41.8,1022.9,10,3.1,18.1,26,72,54,0,999.9,0,0,0,0,0,0
"2691",2,2021,9,28,"2021-09-28",296,72.4,65.6,1010.4,9.5,13.8,18.1,25.1,77,61,0,999.9,0,0,0,0,0,0
"2692",5,2015,9,25,"2015-09-25",585,61.2,50.2,1027.9,10,10.3,18.1,22,73,50,0,999.9,0,0,0,0,0,0
"2693",3,2021,9,29,"2021-09-29",343,65.4,55.5,1011.5,10,12,18.1,20,77,60.1,0,999.9,0,0,0,0,0,0
"2694",7,2017,9,10,"2017-09-10",533,61.1,56.3,1024.2,9.7,9.9,18.1,24.1,69.1,54,0,999.9,0,0,0,0,0,0
"2695",5,2019,9,13,"2019-09-13",687,59.6,50.1,1029,10,11.8,18.1,25.1,71.1,54,0.38,999.9,0,0,0,0,0,0
"2696",2,2014,9,30,"2014-09-30",589,63.3,61.3,1014.7,6.7,7,18.1,999.9,72,62.1,0.02,999.9,0,1,0,0,0,0
"2697",5,2016,9,2,"2016-09-02",697,69.2,63.2,1015.1,9.4,9.9,18.1,21,77,62.1,0.05,999.9,0,0,0,0,0,0
"2698",3,2016,9,7,"2016-09-07",648,70.3,66.8,1016.3,8.4,13.1,18.1,26,77,64.9,0.01,999.9,0,0,0,0,0,0
"2699",2,2017,9,5,"2017-09-05",707,68.1,66.4,1012.1,6.9,14,18.1,24.1,73,62.1,0,999.9,0,0,0,0,0,0
"2700",5,2013,9,27,"2013-09-27",553,58.1,51.2,1020.2,10,11.5,18.1,24.1,64,46.9,0,999.9,0,0,0,0,0,0
"2701",7,2016,9,11,"2016-09-11",538,71.3,67.8,1015.3,6.4,11.9,19,24.1,78.1,64.9,0,999.9,1,1,0,0,0,0
"2702",4,2018,9,20,"2018-09-20",659,63.7,57.9,1020.6,9.1,11.3,19,25.1,69.1,60.1,0.01,999.9,0,1,0,0,0,0
"2703",7,2013,9,8,"2013-09-08",500,68,59.3,1010.5,10,13.3,19,26,75.9,57,0,999.9,0,1,0,0,0,0
"2704",1,2014,9,1,"2014-09-01",392,71.5,69.2,1015.6,6.8,9.3,19,25.1,77,66,0.14,999.9,0,1,0,0,0,0
"2705",5,2014,9,19,"2014-09-19",648,57.2,42.7,1024.1,10,12.5,19,26,72,46,0,999.9,0,0,0,0,0,0
"2706",4,2019,9,12,"2019-09-12",689,65.4,63.4,1018.9,6.2,11.2,19,24.1,73.9,59,0.32,999.9,1,1,0,0,1,0
"2707",1,2013,9,30,"2013-09-30",605,59.5,54.3,1016.9,9.8,10.4,19,22.9,66.9,45,0.01,999.9,0,0,0,0,0,0
"2708",3,2018,9,26,"2018-09-26",755,69.4,67.3,1017.4,6.9,14.7,19,25.1,75,55.9,0.41,999.9,0,1,0,0,0,0
"2709",1,2018,9,10,"2018-09-10",650,62.3,55.4,1025.1,9.5,13.4,19,26,68,59,0,999.9,0,1,0,0,0,0
"2710",2,2012,9,18,"2012-09-18",556,70.6,64.8,1011.8,7.6,5.5,19,27,75.2,57.2,0.11,999.9,1,1,0,0,0,0
"2711",2,2017,9,19,"2017-09-19",661,65.5,65.4,1016.3,3.3,14.5,20,28,71.1,63,0.02,999.9,1,1,0,0,0,0
"2712",5,2016,9,30,"2016-09-30",872,60.1,54.5,1028.7,7.8,15.6,20,28.9,63,57.9,0.01,999.9,0,1,0,0,0,0
"2713",7,2015,9,20,"2015-09-20",556,70.7,65.3,1014.1,7.5,8.9,20,27,80.1,64,0,999.9,1,0,0,0,0,0
"2714",6,2018,9,22,"2018-09-22",562,68.8,60.1,1017.3,9.6,14.4,20,26,78.1,53.1,0,999.9,0,0,0,0,0,0
"2715",4,2015,9,24,"2015-09-24",619,61.5,54.2,1024.2,10,9.2,20,999.9,73,50,0,999.9,0,0,0,0,0,0
"2716",7,2019,9,29,"2019-09-29",488,66.9,62,1021.4,8.7,11.4,20,26,72,55,0,999.9,0,0,0,0,0,0
"2717",1,2012,9,10,"2012-09-10",637,65.4,49.1,1014.3,10,5.7,20,26,71.1,55.4,0.16,999.9,0,1,0,0,0,0
"2718",5,2014,9,26,"2014-09-26",643,63.1,59.1,1020.5,7.9,15.8,20,27,69.1,57.9,1.99,999.9,0,1,0,0,0,0
"2719",7,2014,9,7,"2014-09-07",477,70.1,62.9,1015.8,9,11,20,24.1,77,62.1,0,999.9,0,1,0,0,0,0
"2720",6,2015,9,26,"2015-09-26",557,59.4,47.2,1030.1,10,11.4,20,26,70,52,0,999.9,0,0,0,0,0,0
"2721",4,2017,9,28,"2017-09-28",740,69.4,66.3,1005.9,4.9,9.3,20,28,77,64,0.07,999.9,1,1,0,0,0,0
"2722",3,2018,9,19,"2018-09-19",519,66.5,63.8,1011.4,7.8,11,21,27,70,62.1,1.35,999.9,0,0,0,0,0,0
"2723",3,2016,9,28,"2016-09-28",637,63.1,60.7,1018.8,5.7,11.3,21,27,66.2,60.1,1,999.9,0,1,0,0,0,0
"2724",3,2012,9,19,"2012-09-19",612,66.7,56.1,1015.2,7.6,6.3,21,27,73,57,0.68,999.9,0,1,0,0,0,0
"2725",1,2018,9,24,"2018-09-24",594,57.4,50.3,1030.2,10,10.1,21,26,64,50,0,999.9,0,0,0,0,0,0
"2727",2,2018,9,25,"2018-09-25",715,60.5,55.1,1032.1,8.7,14.4,21,27,64.9,51.1,0,999.9,0,1,0,0,0,0
"2728",4,2016,9,29,"2016-09-29",624,60,54.9,1027.1,9.3,17.8,21,28.9,64.9,57.9,0.01,999.9,0,0,0,0,0,0
"2729",5,2015,9,4,"2015-09-04",643,70.6,65.2,1019.1,6.8,12,21,26,75,64,0,999.9,1,0,0,0,0,0
"2730",1,2015,9,21,"2015-09-21",624,63.9,52.9,1020.3,10,17.3,21,28.9,80.1,61,0,999.9,0,0,0,0,0,0
"2731",7,2016,9,4,"2016-09-04",466,65.3,57.4,1022,10,12.7,21,28.9,73,55.9,0,999.9,0,0,0,0,0,0
"2732",3,2019,9,18,"2019-09-18",605,56,48.7,1022.6,9.9,11.3,21,27,68,51.1,0,999.9,0,1,0,0,0,0
"2733",4,2018,9,27,"2018-09-27",672,66.3,62.6,1016.6,8.5,13.2,21,28,75,60.1,0.11,999.9,0,1,0,0,0,0
"2734",6,2017,9,23,"2017-09-23",631,62.6,62.6,1012.3,2.1,17.2,22,31.1,64.9,61,0.3,999.9,1,1,0,0,0,0
"2735",2,2016,9,6,"2016-09-06",626,69.9,65.8,1014.3,7.9,15.2,22,31.1,75.9,62.1,1.25,999.9,0,1,0,0,0,0
"2736",4,2017,9,7,"2017-09-07",790,67.1,65.1,1011.4,7.9,13,22.9,36.9,75,64,2.88,999.9,1,1,0,0,0,0
"2737",1,2020,9,21,"2020-09-21",310,56.8,37,1032.3,10,16,22.9,29.9,63,48.9,0,999.9,0,0,0,0,0,0
"2738",5,2020,9,18,"2020-09-18",341,63.6,59.9,1013.6,8.8,11.2,22.9,31.1,73,59,0.28,999.9,1,0,0,0,0,10000
"2739",2,2013,9,17,"2013-09-17",627,56.1,43.1,1024.7,10,16.3,22.9,29.9,70,51.1,0.02,999.9,0,1,0,0,0,0
"2740",1,2014,9,22,"2014-09-22",662,67.9,61.5,1007,8.2,12.3,22.9,27,72,61,0.11,999.9,1,0,0,0,0,0
"2741",4,2016,9,15,"2016-09-15",757,64.5,53.4,1022,10,14.4,22.9,29.9,73.9,53.1,0,999.9,0,0,0,0,0,0
"2743",7,2017,9,3,"2017-09-03",518,60,56.6,1018.2,6.7,13.1,24.1,33,68,50,1.08,999.9,1,1,0,0,0,0
"2744",1,2015,9,14,"2015-09-14",579,67.6,57.8,1013.1,10,14.5,24.1,31.1,70,63,0,999.9,0,0,0,0,0,0
"2745",3,2015,9,30,"2015-09-30",634,70.5,68.3,1012.7,4.1,15.5,26,33,75,63,0.34,999.9,0,1,0,0,0,0
"2746",3,2017,9,20,"2017-09-20",583,66.1,66.1,1006.4,3.2,21.3,31.1,40,70,63,0.59,999.9,0,1,0,0,0,0
"2748",1,2016,9,5,"2016-09-05",419,64,59.8,1017.8,7,23.8,34,49,73,59,0,999.9,0,1,0,0,0,0
"2749",5,2017,9,22,"2017-09-22",614,61.3,61.3,1008.1,2.8,27.5,35,47,66,59,3.17,999.9,0,1,0,0,0,0
"2750",4,2017,9,21,"2017-09-21",535,63.9,63.8,1006.9,3.4,29.6,35.9,46,68,60.1,2.35,999.9,0,1,0,0,0,0
"2751",4,2015,9,3,"2015-09-03",665,74.5,70,1011.5,7.5,6,999.9,999.9,81,69.1,0,999.9,0,0,0,0,0,0
"2752",3,2021,9,22,"2021-09-22",289,69.4,64.2,1025.3,10,9.9,999.9,999.9,75.9,60.1,0,999.9,0,0,0,0,0,0
"2753",4,2021,9,23,"2021-09-23",319,73.3,68.5,1019.2,9.9,11.8,999.9,999.9,77,70,0,999.9,0,0,0,0,0,0
"2754",3,2015,9,2,"2015-09-02",654,66,62.6,1017.1,9.7,5.3,999.9,999.9,81,61,0,999.9,1,0,0,0,0,0
"2755",4,2021,10,7,"2021-10-07",368,60.8,53.7,1025.4,9.4,2.8,7,999.9,72,51.1,0,999.9,0,0,0,0,0,0
"2756",3,2021,10,13,"2021-10-13",312,61.4,55.4,1016.9,8.6,2.8,7,999.9,73,53.1,0,999.9,1,0,0,0,0,0
"2757",1,2020,10,19,"2020-10-19",276,55.6,48.9,1028.1,10,5,8,999.9,63,48,0,999.9,0,0,0,0,0,0
"2758",3,2020,10,21,"2020-10-21",338,64.9,63.1,1025,4.7,5.2,8,999.9,68,63,0.03,999.9,1,1,0,0,0,0
"2759",6,2020,10,3,"2020-10-03",323,61.4,47.8,1021.2,10,4.9,8,999.9,68,50,0,999.9,0,0,0,0,0,0
"2760",7,2020,10,18,"2020-10-18",305,54.7,40,1032.3,10,8.4,12,19,61,46,0,999.9,0,0,0,0,0,0
"2761",2,2020,10,6,"2020-10-06",325,59.2,53.1,1020.5,9.9,6.8,12,999.9,64,48,0.05,999.9,1,0,0,0,0,10000
"2762",6,2021,10,23,"2021-10-23",312,61,52.4,1012.4,9.8,7.7,12,999.9,72,57,0,999.9,0,0,0,0,0,0
"2763",6,2020,10,24,"2020-10-24",301,60.9,54.9,1012.7,10,6,12,999.9,64,57,0,999.9,0,0,0,0,0,0
"2764",5,2021,10,8,"2021-10-08",361,64.9,59.1,1021.1,10,6.2,12,999.9,72,51.1,0,999.9,0,0,0,0,0,0
"2765",5,2021,10,1,"2021-10-01",385,61.2,47.1,1020.4,10,8.3,13,15.9,66.9,57,0.01,999.9,0,0,0,0,0,0
"2766",4,2021,10,21,"2021-10-21",371,65.3,60.5,1015.6,9.5,8.5,13,999.9,72,59,0,999.9,0,0,0,0,0,0
"2767",1,2020,10,5,"2020-10-05",302,56.9,54.6,1019.7,9.2,8.1,14,20,59,52,0.17,999.9,1,0,0,0,0,10000
"2768",7,2021,10,3,"2021-10-03",327,68.9,64.2,1015.6,9.2,8.9,14,19,75,54,0,999.9,0,0,0,0,0,0
"2769",4,2020,10,15,"2020-10-15",311,63.5,58.3,1019,10,10.4,14,999.9,66,57,0,999.9,1,0,0,0,0,0
"2770",5,2020,10,16,"2020-10-16",304,65.4,60.7,1018.5,10,12.6,14,999.9,70,59,0,999.9,0,0,0,0,0,0
"2771",6,2021,10,16,"2021-10-16",339,66.9,62.6,1011.3,10,10.9,15,999.9,73,61,0,999.9,0,0,0,0,0,0
"2772",1,2020,10,26,"2020-10-26",314,56.1,50.2,1021.6,9.9,11.2,15,20,59,51.8,0.01,999.9,1,0,0,0,0,10000
"2773",5,2021,10,29,"2021-10-29",357,54,42.1,1013.8,10,9.9,15,19,57,52,0,999.9,0,0,0,0,0,0
"2774",1,2021,10,4,"2021-10-04",290,64.2,61.6,1016.6,6.2,8,15,20,75,62.1,0.16,999.9,1,0,0,0,0,10000
"2775",6,2021,10,2,"2021-10-02",349,63,51.5,1020,10,9.4,19,25.1,71.1,52,0,999.9,0,0,0,0,0,0
"2776",2,2020,10,13,"2020-10-13",323,61.8,60.1,1012.5,3.3,15.7,19,28,64.4,57,0.05,999.9,1,0,0,0,0,10000
"2777",7,2020,10,11,"2020-10-11",248,60.9,51.3,1020.4,10,14.3,19,27,64,54,0,999.9,0,0,0,0,0,0
"2778",2,2021,10,19,"2021-10-19",302,56.4,39.8,1010,10,14.8,20,28,63,51.1,0.02,999.9,0,0,0,0,0,0
"2779",6,2021,10,30,"2021-10-30",352,60.1,54.3,1008.2,9,15.3,20,28,64.4,54,0.16,999.9,1,0,0,0,0,10000
"2780",7,2020,10,25,"2020-10-25",281,52.1,39.7,1023.9,10,12.6,21,26,55,48,0,999.9,0,0,0,0,0,0
"2781",7,2021,10,17,"2021-10-17",318,64.9,56.3,1004.8,9.4,11.7,21,27,73,57.9,0.13,999.9,1,0,0,1,0,10010
"2782",7,2021,10,31,"2021-10-31",362,63.1,58.5,1000.4,7.6,15,21,40,66.9,57,0.8,999.9,1,0,0,0,0,10000
"2783",6,2020,10,10,"2020-10-10",277,65.2,56.4,1016.3,9.9,17.6,21,29.9,70,55,0,999.9,0,0,0,0,0,0
"2784",4,2020,10,8,"2020-10-08",332,59.5,41.1,1008.9,10,14.6,22,36.9,64,57,0.25,999.9,1,0,0,0,0,10000
"2785",1,2021,10,25,"2021-10-25",330,61.1,55.5,1019.5,8.2,9,22,35,70,50,0.25,999.9,1,0,0,1,0,10010
"2786",3,2020,10,7,"2020-10-07",308,65.7,60.4,1007,9.6,16.4,27,52.1,70,61,0.07,999.9,1,0,0,0,0,10000
"2787",4,2021,10,28,"2021-10-28",343,53.3,46.1,1010.4,8.8,22.8,34,45.1,55,51.8,0.71,999.9,1,0,0,0,0,10000
"2788",3,2021,10,27,"2021-10-27",323,58.9,55.2,990.2,3.9,31.2,46,61,64.4,54,1.44,999.9,1,0,0,0,0,10000
"2789",5,2012,10,26,"2012-10-26",598,60.8,53.4,1022.6,10,1.5,7,999.9,64.9,39.2,0,999.9,0,0,0,0,0,0
"2790",5,2016,10,7,"2016-10-07",754,55.6,49.7,1025.3,6.9,2.7,8,999.9,70,44.1,0,999.9,1,0,0,0,0,0
"2791",6,2013,10,5,"2013-10-05",497,61.3,57.7,1018,9.6,4.2,8,999.9,72,54,0.13,999.9,0,1,0,0,0,0
"2792",3,2016,10,12,"2016-10-12",498,52.8,46.7,1028.3,10,5.2,8.9,999.9,63,42.1,0,999.9,0,0,0,0,0,0
"2793",6,2017,10,14,"2017-10-14",567,62.4,62,1026.6,6.7,5.5,8.9,999.9,66.9,52,0,999.9,0,1,0,0,0,0
"2794",5,2013,10,4,"2013-10-04",658,62.8,57.5,1017.7,9.3,5.2,8.9,999.9,71.1,53.6,0.01,999.9,1,0,0,0,0,0
"2795",2,2013,10,22,"2013-10-22",540,59.1,52.4,1012.5,10,6.1,8.9,999.9,66.9,39.9,0,999.9,0,0,0,0,0,0
"2796",2,2015,10,27,"2015-10-27",631,46.7,36.2,1034.1,10,5.9,8.9,999.9,57,36,0,999.9,0,0,0,0,0,0
"2797",7,2017,10,22,"2017-10-22",528,60.6,59.2,1028.8,10,6.9,8.9,999.9,66.9,46.9,0,999.9,0,0,0,0,0,0
"2798",2,2021,10,12,"2021-10-12",321,63,56.9,1019.3,10,6.1,8.9,999.9,73,55.9,0,999.9,0,0,0,0,0,0
"2799",4,2012,10,25,"2012-10-25",511,58,51.3,1023.9,10,3,8.9,999.9,61,43,0,999.9,0,0,0,0,0,0
"2800",4,2013,10,3,"2013-10-03",590,65.8,56.3,1016.4,10,6.5,8.9,999.9,75.9,59,0,999.9,0,0,0,0,0,0
"2801",4,2016,10,6,"2016-10-06",764,57.3,50.9,1025.6,10,5.8,8.9,999.9,66,48.9,0,999.9,0,0,0,0,0,0
"2802",1,2013,10,14,"2013-10-14",440,51.5,44,1027,10,4.6,8.9,999.9,62.1,41,0,999.9,0,0,0,0,0,0
"2803",6,2018,10,6,"2018-10-06",544,55.5,46.3,1023,10,6,9.9,999.9,66.9,46,0,999.9,0,0,0,0,0,0
"2804",1,2014,10,13,"2014-10-13",451,50.9,43.2,1027.7,10,4.2,9.9,999.9,62.1,39,0,999.9,0,0,0,0,0,0
"2805",3,2012,10,24,"2012-10-24",494,57.1,53.5,1019.9,6.4,4.1,9.9,999.9,59,51.8,0.07,999.9,0,1,0,0,0,0
"2806",2,2014,10,14,"2014-10-14",697,63.2,58.4,1025.4,10,8.2,9.9,999.9,66.9,59,0,999.9,0,0,0,0,0,0
"2807",7,2019,10,20,"2019-10-20",500,49.3,44.1,1018.2,10,3.9,9.9,999.9,59,39,0,999.9,0,0,0,0,0,0
"2808",6,2016,10,15,"2016-10-15",641,50.5,38.8,1029.1,10,6.2,9.9,999.9,60.1,41,0,999.9,0,0,0,0,0,0
"2809",4,2012,10,18,"2012-10-18",630,56.8,46.7,1016.1,9.7,3.1,9.9,15.9,64.9,42.8,0,999.9,0,0,0,0,0,0
"2810",5,2019,10,25,"2019-10-25",647,55.9,51.1,1025.2,9.6,6,9.9,999.9,64,43,0,999.9,1,0,0,0,0,0
"2811",1,2016,10,3,"2016-10-03",490,60.5,56.1,1016.2,9.9,4.4,9.9,999.9,66,57,0,999.9,0,0,0,0,0,0
"2812",2,2014,10,28,"2014-10-28",571,54.3,48,1017.5,9.9,6.1,9.9,999.9,64.9,39.9,0,999.9,0,0,0,0,0,0
"2813",4,2021,10,14,"2021-10-14",353,64.8,60.3,1012.7,8.3,5.9,9.9,999.9,72,53.1,0,999.9,1,0,0,0,0,0
"2814",2,2019,10,29,"2019-10-29",639,55.1,49.4,1026.8,9.9,7.7,9.9,999.9,60.1,52,0,999.9,0,0,0,0,0,0
"2815",5,2012,10,5,"2012-10-05",693,67.8,59.7,1016.7,8.4,3.3,9.9,999.9,78.1,60.8,0,999.9,0,0,0,0,0,0
"2816",3,2015,10,7,"2015-10-07",668,57,50.5,1014.1,10,5.4,9.9,999.9,66,48.9,0,999.9,0,0,0,0,0,0
"2817",3,2012,10,3,"2012-10-03",502,65.6,64.3,1016.6,1.5,3.5,9.9,999.9,73,62.6,0.45,999.9,1,1,0,0,0,0
"2818",2,2012,10,2,"2012-10-02",593,63.7,54.2,1015.5,7.3,2.4,9.9,999.9,70,60.1,0,999.9,0,1,0,0,0,0
"2819",5,2021,10,15,"2021-10-15",381,62.7,58.8,1013.6,6.5,5.9,9.9,999.9,72,57.9,0,999.9,1,0,0,0,0,0
"2820",2,2020,10,20,"2020-10-20",336,59.7,57.6,1025.5,8,7.2,9.9,999.9,64,54,0,999.9,1,0,0,0,0,0
"2821",6,2017,10,7,"2017-10-07",570,63.8,63.5,1021.1,3.9,5.7,9.9,999.9,71.1,61,0,999.9,1,0,0,0,0,0
"2822",2,2018,10,9,"2018-10-09",628,63.1,59,1027.5,10,8.6,11.1,999.9,70,57,0,999.9,0,0,0,0,0,0
"2823",4,2016,10,13,"2016-10-13",757,59.6,56.6,1020.1,9.9,7.3,11.1,999.9,66.9,42.1,0,999.9,0,0,0,0,0,0
"2824",1,2015,10,12,"2015-10-12",505,60.2,55.1,1011.2,9.7,7.6,11.1,999.9,68,46,0,999.9,0,0,0,0,0,0
"2825",4,2019,10,24,"2019-10-24",613,55.5,45.3,1023.6,10,6.7,11.1,999.9,68,43,0.24,999.9,0,0,0,0,0,0
"2826",7,2020,10,4,"2020-10-04",269,61,51.5,1024.2,10,7,11.1,999.9,66,52,0,999.9,0,0,0,0,0,0
"2827",6,2014,10,4,"2014-10-04",531,59.4,57.3,1007.1,6.8,5.7,11.1,22,64,57,0.02,999.9,1,1,0,0,0,0
"2828",4,2020,10,22,"2020-10-22",264,65,60.6,1024,5.3,5,11.1,999.9,72,57,0,999.9,1,0,0,0,0,0
"2829",7,2017,10,1,"2017-10-01",571,55.5,46.8,1025.7,10,7.9,11.1,999.9,63,48,0.08,999.9,0,0,0,0,0,0
"2830",6,2015,10,31,"2015-10-31",357,48.9,37.4,1020.4,10,5.7,11.1,17.1,61,35.1,0,999.9,0,0,0,0,0,0
"2831",3,2012,10,17,"2012-10-17",615,51.9,38,1014.3,10,1.3,11.1,999.9,60.1,44.1,0,999.9,0,0,0,0,0,0
"2832",2,2017,10,3,"2017-10-03",687,54.1,47.5,1035.7,10,6,11.1,999.9,62.1,46,0,999.9,0,0,0,0,0,0
"2833",5,2020,10,23,"2020-10-23",337,62,53.9,1022.7,9.5,7.4,11.1,15,68,57,0,999.9,1,0,0,0,0,0
"2834",6,2013,10,19,"2013-10-19",471,57.3,45,1013.9,10,6.2,11.1,15.9,68,46.9,0,999.9,0,0,0,0,0,0
"2835",4,2013,10,17,"2013-10-17",574,59.4,57.4,1011.5,7.9,6.1,11.1,999.9,63,55,0.01,999.9,0,0,0,0,0,0
"2836",3,2013,10,30,"2013-10-30",558,46.8,38.6,1025.8,10,5.2,11.1,999.9,57.9,34,0,999.9,0,0,0,0,0,0
"2837",2,2018,10,2,"2018-10-02",613,64.7,62.1,1022.8,9.5,6.6,11.1,999.9,71.1,52,0,999.9,0,0,0,0,0,0
"2838",3,2013,10,23,"2013-10-23",558,52.5,44.6,1005.8,9.8,7.9,12,999.9,66.9,48,0,999.9,0,1,0,0,0,0
"2839",1,2018,10,1,"2018-10-01",583,62,56.1,1026.4,10,5.4,12,999.9,70,51.1,0,999.9,0,0,0,0,0,0
"2840",7,2016,10,2,"2016-10-02",486,61.3,59.2,1017.8,4.4,9,12,999.9,64.9,59,1.22,999.9,1,0,0,0,0,0
"2841",1,2019,10,14,"2019-10-14",400,57.7,55.9,1015.7,7.1,6.5,12,999.9,66.9,48,0.25,999.9,1,1,0,0,0,0
"2842",2,2015,10,13,"2015-10-13",724,64.4,61.2,1003.5,6.5,8.3,12,999.9,73.9,50,0.18,999.9,1,1,0,0,0,0
"2843",6,2014,10,18,"2014-10-18",494,62.7,58.8,1003.7,9,7.5,12,999.9,68,59,0.02,999.9,0,0,0,0,0,0
"2844",1,2017,10,23,"2017-10-23",669,59.5,58.7,1026.8,6.5,7.2,12,999.9,68,52,0,999.9,1,0,0,0,0,0
"2845",6,2012,10,27,"2012-10-27",524,61.9,53.9,1017,9.6,4.3,12,16.9,64.9,42.8,0,999.9,0,0,0,0,0,0
"2846",6,2017,10,21,"2017-10-21",583,58.8,50.3,1024.1,10,7,12,999.9,68,46.9,0,999.9,0,0,0,0,0,0
"2847",2,2013,10,15,"2013-10-15",615,53.9,47.3,1023.8,10,6.3,12,999.9,63,41,0.01,999.9,0,0,0,0,0,0
"2848",4,2013,10,31,"2013-10-31",615,54.8,50.9,1021.4,9.1,6,12,999.9,62.1,34,0,999.9,0,0,0,0,0,0
"2849",3,2014,10,15,"2014-10-15",575,64.9,62.1,1021,9.9,9.5,12,999.9,70,61,0.01,999.9,0,0,0,0,0,0
"2850",4,2012,10,4,"2012-10-04",554,68.6,66.2,1019,2.9,2.2,13,999.9,73.4,62.6,0.01,999.9,1,1,0,0,0,0
"2851",7,2018,10,7,"2018-10-07",529,64.4,59.6,1022.3,8,8.6,13,999.9,69.1,46,0,999.9,0,0,0,0,0,0
"2852",7,2019,10,13,"2019-10-13",441,57.6,53.3,1016.5,9.6,6,13,999.9,64.9,50,0.02,999.9,0,1,0,0,0,0
"2853",3,2017,10,11,"2017-10-11",628,62.1,58.7,1019.7,10,6.9,13,999.9,77,55.9,0,999.9,0,0,0,0,0,0
"2854",3,2019,10,30,"2019-10-30",595,57.8,54.9,1025.6,8.4,7.9,13,999.9,64,53.1,0,999.9,0,1,0,0,0,0
"2855",7,2018,10,14,"2018-10-14",516,52.8,37.7,1020.7,10,8.9,13,18.1,57.9,46.9,0.04,999.9,0,0,0,0,0,0
"2856",6,2017,10,28,"2017-10-28",615,55.1,51.2,1019,10,6.7,13,999.9,63,42.1,0,999.9,0,0,0,0,0,0
"2857",7,2015,10,25,"2015-10-25",522,57,51.7,1020.6,9.7,6.9,13,999.9,62.1,48.9,0,999.9,0,0,0,0,0,0
"2858",1,2014,10,6,"2014-10-06",639,55.7,42.6,1018.6,10,6.9,13,999.9,64,45,0,999.9,0,0,0,0,0,0
